lms_enrollment_fact_id,student_dim_id,course_dim_id,section_dim_id,teacher_dim_id,extraction_batch_id,source_system,school_year,canvas_course_id,course_id,section_id,teacher_id,sis_user_id,grade_level,enrollment_status,is_active_enrollment,reconciliation_status
633,318,4,59,13,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-ALG2-H-2027-2028,MATH-ALG2-H,Y02-SEC-009,TCH-003,SYN-SIS-000318,10,active,true,matched
634,357,4,59,13,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-ALG2-H-2027-2028,MATH-ALG2-H,Y02-SEC-009,TCH-003,SYN-SIS-000357,9,active,true,matched
635,362,4,59,13,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-ALG2-H-2027-2028,MATH-ALG2-H,Y02-SEC-009,TCH-003,SYN-SIS-000362,9,active,true,matched
636,368,4,59,13,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-ALG2-H-2027-2028,MATH-ALG2-H,Y02-SEC-009,TCH-003,SYN-SIS-000368,9,active,true,matched
637,369,4,59,13,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-ALG2-H-2027-2028,MATH-ALG2-H,Y02-SEC-009,TCH-003,SYN-SIS-000369,9,active,true,matched
638,371,4,59,13,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-ALG2-H-2027-2028,MATH-ALG2-H,Y02-SEC-009,TCH-003,SYN-SIS-000371,9,active,true,matched
639,387,4,59,13,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-ALG2-H-2027-2028,MATH-ALG2-H,Y02-SEC-009,TCH-003,SYN-SIS-000387,9,active,true,matched
640,403,4,59,13,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-ALG2-H-2027-2028,MATH-ALG2-H,Y02-SEC-009,TCH-003,SYN-SIS-000403,9,active,true,matched
641,46,4,60,13,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-ALG2-H-2027-2028,MATH-ALG2-H,Y02-SEC-010,TCH-003,SYN-SIS-000046,11,active,true,matched
642,81,4,60,13,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-ALG2-H-2027-2028,MATH-ALG2-H,Y02-SEC-010,TCH-003,SYN-SIS-000081,11,active,true,matched
643,115,4,60,13,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-ALG2-H-2027-2028,MATH-ALG2-H,Y02-SEC-010,TCH-003,SYN-SIS-000115,12,active,true,matched
644,295,4,60,13,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-ALG2-H-2027-2028,MATH-ALG2-H,Y02-SEC-010,TCH-003,SYN-SIS-000295,10,active,true,matched
645,316,4,60,13,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-ALG2-H-2027-2028,MATH-ALG2-H,Y02-SEC-010,TCH-003,SYN-SIS-000316,10,active,true,matched
646,326,4,60,13,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-ALG2-H-2027-2028,MATH-ALG2-H,Y02-SEC-010,TCH-003,SYN-SIS-000326,10,active,true,matched
647,328,4,60,13,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-ALG2-H-2027-2028,MATH-ALG2-H,Y02-SEC-010,TCH-003,SYN-SIS-000328,10,active,true,matched
648,351,4,60,13,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-ALG2-H-2027-2028,MATH-ALG2-H,Y02-SEC-010,TCH-003,SYN-SIS-000351,9,active,true,matched
649,370,4,60,13,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-ALG2-H-2027-2028,MATH-ALG2-H,Y02-SEC-010,TCH-003,SYN-SIS-000370,9,active,true,matched
650,373,4,60,13,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-ALG2-H-2027-2028,MATH-ALG2-H,Y02-SEC-010,TCH-003,SYN-SIS-000373,9,active,true,matched
651,381,4,60,13,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-ALG2-H-2027-2028,MATH-ALG2-H,Y02-SEC-010,TCH-003,SYN-SIS-000381,9,active,true,matched
652,396,4,60,13,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-ALG2-H-2027-2028,MATH-ALG2-H,Y02-SEC-010,TCH-003,SYN-SIS-000396,9,active,true,matched
653,401,4,60,13,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-ALG2-H-2027-2028,MATH-ALG2-H,Y02-SEC-010,TCH-003,SYN-SIS-000401,9,active,true,matched
654,59,7,67,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-017,TCH-005,SYN-SIS-000059,12,active,true,matched
655,66,7,67,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-017,TCH-005,SYN-SIS-000066,12,active,true,matched
656,87,7,67,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-017,TCH-005,SYN-SIS-000087,12,active,true,matched
657,91,7,67,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-017,TCH-005,SYN-SIS-000091,12,active,true,matched
658,127,7,67,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-017,TCH-005,SYN-SIS-000127,11,active,true,matched
659,134,7,67,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-017,TCH-005,SYN-SIS-000134,12,active,true,matched
660,140,7,67,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-017,TCH-005,SYN-SIS-000140,12,active,true,matched
661,159,7,67,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-017,TCH-005,SYN-SIS-000159,12,active,true,matched
662,196,7,67,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-017,TCH-005,SYN-SIS-000196,11,active,true,matched
663,242,7,67,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-017,TCH-005,SYN-SIS-000242,12,active,true,matched
664,274,7,67,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-017,TCH-005,SYN-SIS-000274,11,active,true,matched
665,307,7,67,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-017,TCH-005,SYN-SIS-000307,10,active,true,matched
666,13,7,68,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-018,TCH-005,SYN-SIS-000013,12,active,true,matched
667,61,7,68,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-018,TCH-005,SYN-SIS-000061,12,active,true,matched
668,97,7,68,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-018,TCH-005,SYN-SIS-000097,12,active,true,matched
669,112,7,68,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-018,TCH-005,SYN-SIS-000112,11,active,true,matched
670,164,7,68,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-018,TCH-005,SYN-SIS-000164,12,active,true,matched
671,173,7,68,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-018,TCH-005,SYN-SIS-000173,11,active,true,matched
672,230,7,68,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-018,TCH-005,SYN-SIS-000230,12,active,true,matched
673,234,7,68,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-018,TCH-005,SYN-SIS-000234,12,active,true,matched
674,237,7,68,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-018,TCH-005,SYN-SIS-000237,12,active,true,matched
675,238,7,68,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-018,TCH-005,SYN-SIS-000238,12,active,true,matched
676,251,7,68,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-018,TCH-005,SYN-SIS-000251,11,active,true,matched
677,337,7,68,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-018,TCH-005,SYN-SIS-000337,10,active,true,matched
678,2,7,69,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-019,TCH-005,SYN-SIS-000002,12,active,true,matched
679,69,7,69,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-019,TCH-005,SYN-SIS-000069,12,active,true,matched
680,79,7,69,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-019,TCH-005,SYN-SIS-000079,12,active,true,matched
681,88,7,69,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-019,TCH-005,SYN-SIS-000088,12,active,true,matched
682,92,7,69,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-019,TCH-005,SYN-SIS-000092,11,active,true,matched
683,121,7,69,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-019,TCH-005,SYN-SIS-000121,12,active,true,matched
684,155,7,69,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-019,TCH-005,SYN-SIS-000155,12,active,true,matched
685,160,7,69,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-019,TCH-005,SYN-SIS-000160,11,active,true,matched
686,189,7,69,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-019,TCH-005,SYN-SIS-000189,12,active,true,matched
687,235,7,69,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-019,TCH-005,SYN-SIS-000235,12,active,true,matched
688,236,7,69,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-019,TCH-005,SYN-SIS-000236,11,active,true,matched
689,271,7,69,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-019,TCH-005,SYN-SIS-000271,11,active,true,matched
690,14,7,70,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-020,TCH-005,SYN-SIS-000014,12,active,true,matched
691,27,7,70,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-020,TCH-005,SYN-SIS-000027,12,active,true,matched
692,31,7,70,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-020,TCH-005,SYN-SIS-000031,11,active,true,matched
693,33,7,70,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-020,TCH-005,SYN-SIS-000033,12,active,true,matched
694,94,7,70,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-020,TCH-005,SYN-SIS-000094,12,active,true,matched
695,120,7,70,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-020,TCH-005,SYN-SIS-000120,12,active,true,matched
696,148,7,70,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-020,TCH-005,SYN-SIS-000148,12,active,true,matched
697,181,7,70,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-020,TCH-005,SYN-SIS-000181,12,active,true,matched
698,244,7,70,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-020,TCH-005,SYN-SIS-000244,12,active,true,matched
699,257,7,70,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-020,TCH-005,SYN-SIS-000257,12,active,true,matched
700,281,7,70,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-020,TCH-005,SYN-SIS-000281,11,active,true,matched
701,1,7,71,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-021,TCH-004,SYN-SIS-000001,11,active,true,matched
702,23,7,71,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-021,TCH-004,SYN-SIS-000023,12,active,true,matched
703,45,7,71,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-021,TCH-004,SYN-SIS-000045,11,active,true,matched
704,55,7,71,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-021,TCH-004,SYN-SIS-000055,11,active,true,matched
705,76,7,71,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-021,TCH-004,SYN-SIS-000076,12,active,true,matched
706,98,7,71,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-021,TCH-004,SYN-SIS-000098,12,active,true,matched
707,109,7,71,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-021,TCH-004,SYN-SIS-000109,12,active,true,matched
708,174,7,71,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-021,TCH-004,SYN-SIS-000174,12,active,true,matched
709,202,7,71,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-021,TCH-004,SYN-SIS-000202,12,active,true,matched
710,241,7,71,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-021,TCH-004,SYN-SIS-000241,12,active,true,matched
711,249,7,71,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-AB-2027-2028,MATH-AP-CALC-AB,Y02-SEC-021,TCH-004,SYN-SIS-000249,12,active,true,matched
712,11,8,72,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-BC-2027-2028,MATH-AP-CALC-BC,Y02-SEC-022,TCH-005,SYN-SIS-000011,11,active,true,matched
713,28,8,72,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-BC-2027-2028,MATH-AP-CALC-BC,Y02-SEC-022,TCH-005,SYN-SIS-000028,12,active,true,matched
714,57,8,72,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-BC-2027-2028,MATH-AP-CALC-BC,Y02-SEC-022,TCH-005,SYN-SIS-000057,11,active,true,matched
715,78,8,72,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-BC-2027-2028,MATH-AP-CALC-BC,Y02-SEC-022,TCH-005,SYN-SIS-000078,12,active,true,matched
716,152,8,72,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-BC-2027-2028,MATH-AP-CALC-BC,Y02-SEC-022,TCH-005,SYN-SIS-000152,12,active,true,matched
717,176,8,72,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-BC-2027-2028,MATH-AP-CALC-BC,Y02-SEC-022,TCH-005,SYN-SIS-000176,12,active,true,matched
718,197,8,72,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-BC-2027-2028,MATH-AP-CALC-BC,Y02-SEC-022,TCH-005,SYN-SIS-000197,12,active,true,matched
719,259,8,72,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-BC-2027-2028,MATH-AP-CALC-BC,Y02-SEC-022,TCH-005,SYN-SIS-000259,12,active,true,matched
720,16,8,73,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-BC-2027-2028,MATH-AP-CALC-BC,Y02-SEC-023,TCH-005,SYN-SIS-000016,11,active,true,matched
721,51,8,73,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-BC-2027-2028,MATH-AP-CALC-BC,Y02-SEC-023,TCH-005,SYN-SIS-000051,11,active,true,matched
722,73,8,73,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-BC-2027-2028,MATH-AP-CALC-BC,Y02-SEC-023,TCH-005,SYN-SIS-000073,12,active,true,matched
723,80,8,73,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-BC-2027-2028,MATH-AP-CALC-BC,Y02-SEC-023,TCH-005,SYN-SIS-000080,12,active,true,matched
724,123,8,73,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-BC-2027-2028,MATH-AP-CALC-BC,Y02-SEC-023,TCH-005,SYN-SIS-000123,12,active,true,matched
725,132,8,73,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-BC-2027-2028,MATH-AP-CALC-BC,Y02-SEC-023,TCH-005,SYN-SIS-000132,12,active,true,matched
726,177,8,73,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-BC-2027-2028,MATH-AP-CALC-BC,Y02-SEC-023,TCH-005,SYN-SIS-000177,11,active,true,matched
727,240,8,73,15,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-CALC-BC-2027-2028,MATH-AP-CALC-BC,Y02-SEC-023,TCH-005,SYN-SIS-000240,12,active,true,matched
728,22,5,61,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-PRECALC-2027-2028,MATH-AP-PRECALC,Y02-SEC-011,TCH-004,SYN-SIS-000022,11,active,true,matched
729,25,5,61,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-PRECALC-2027-2028,MATH-AP-PRECALC,Y02-SEC-011,TCH-004,SYN-SIS-000025,11,active,true,matched
730,32,5,61,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-PRECALC-2027-2028,MATH-AP-PRECALC,Y02-SEC-011,TCH-004,SYN-SIS-000032,11,active,true,matched
731,62,5,61,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-PRECALC-2027-2028,MATH-AP-PRECALC,Y02-SEC-011,TCH-004,SYN-SIS-000062,11,active,true,matched
732,84,5,61,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-PRECALC-2027-2028,MATH-AP-PRECALC,Y02-SEC-011,TCH-004,SYN-SIS-000084,11,active,true,matched
733,157,5,61,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-PRECALC-2027-2028,MATH-AP-PRECALC,Y02-SEC-011,TCH-004,SYN-SIS-000157,11,active,true,matched
734,206,5,61,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-PRECALC-2027-2028,MATH-AP-PRECALC,Y02-SEC-011,TCH-004,SYN-SIS-000206,11,active,true,matched
735,253,5,61,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-PRECALC-2027-2028,MATH-AP-PRECALC,Y02-SEC-011,TCH-004,SYN-SIS-000253,12,active,true,matched
736,266,5,61,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-PRECALC-2027-2028,MATH-AP-PRECALC,Y02-SEC-011,TCH-004,SYN-SIS-000266,12,active,true,matched
737,273,5,61,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-PRECALC-2027-2028,MATH-AP-PRECALC,Y02-SEC-011,TCH-004,SYN-SIS-000273,12,active,true,matched
738,291,5,61,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-PRECALC-2027-2028,MATH-AP-PRECALC,Y02-SEC-011,TCH-004,SYN-SIS-000291,10,active,true,matched
739,300,5,61,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-PRECALC-2027-2028,MATH-AP-PRECALC,Y02-SEC-011,TCH-004,SYN-SIS-000300,10,active,true,matched
740,336,5,61,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-PRECALC-2027-2028,MATH-AP-PRECALC,Y02-SEC-011,TCH-004,SYN-SIS-000336,10,active,true,matched
741,340,5,61,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-PRECALC-2027-2028,MATH-AP-PRECALC,Y02-SEC-011,TCH-004,SYN-SIS-000340,10,active,true,matched
742,18,5,62,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-PRECALC-2027-2028,MATH-AP-PRECALC,Y02-SEC-012,TCH-004,SYN-SIS-000018,12,active,true,matched
743,58,5,62,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-PRECALC-2027-2028,MATH-AP-PRECALC,Y02-SEC-012,TCH-004,SYN-SIS-000058,11,active,true,matched
744,85,5,62,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-PRECALC-2027-2028,MATH-AP-PRECALC,Y02-SEC-012,TCH-004,SYN-SIS-000085,11,active,true,matched
745,110,5,62,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-PRECALC-2027-2028,MATH-AP-PRECALC,Y02-SEC-012,TCH-004,SYN-SIS-000110,12,active,true,matched
746,128,5,62,14,synthetic_canvas_profile_extract_v2,synthetic_canvas,2027-2028,SYN-CANVAS-MATH-AP-PRECALC-2027-2028,MATH-AP-PRECALC,Y02-SEC-012,TCH-004,SYN-SIS-000128,12,active,true,matched
